"","id","created_time","snippet","headline","news_desk","company_name"
"567",7,"2010-10-05T17:37:44+0000","The government settled a lawsuit with Visa and MasterCard that will allow merchants to offer consumers incentives to use certain Visas or MasterCards that cost the merchants less to accept than others.","What the Justice Department’s Credit Card Suit Means for You","","American Express"
"568",8,"2010-10-04T18:54:27+0000","The Justice Department has a proposed deal with two of three companies it sued for anticompetitive practices.","U.S. Reaches Deal in Credit-Card Antitrust Suit","Business","American Express"
"569",9,"2010-09-15T15:46:52+0000","American Express charge card customers will no longer be able to redeem their Membership Rewards points for Continental frequent flier miles.","Membership Rewards Will End Relationship with Continental","","American Express"
"570",10,"2010-09-13T02:28:54+0000","An elite multi-agency task force is needed to monitor banks closely enough to root out international money laundering.","Follow the Dirty Money","OpEd","American Express"
"571",1,"2010-08-27T17:09:24+0000","American Express topped the J.D. Power and Associates’ Credit Card Satisfaction Study for a fourth year in a row.","The Credit Card Company Customers Like Best","","American Express"
"572",2,"2010-08-02T18:26:17+0000","The Starwood Preferred Guest American Express Card is raising its annual fee. Is it worth the higher price?","The Starwood American Express Card’s Higher Annual Fee","","American Express"
"573",3,"2010-08-16T06:55:51+0000","The arc of Lehman Brothers can be divided into two very different periods, one very long and the other quite short. Peter Chapman devotes the bulk of his book to the first, which spans its founder’s arrival in America in 1844 and the sale of the f...","Book Review: Lehman, the Longer View","Business","American Express"
"574",4,"2010-07-22T23:19:06+0000","Citigroup and Goldman Sachs are among the 17 companies that the special master for executive pay is expected to spotlight for making lavish payouts during the financial crisis.","Feinberg Faults Banks for $1.6 Billion in Bonuses","Business","American Express"
"575",5,"2010-05-17T07:39:31+0000","American Express has teamed up with U.K. private equity firm Permira to bid for Royal Bank of Scotland’s payment-processing arm, The Financial Times reported.","American Express Said to Join Bid for R.B.S. Unit","Business","American Express"
"576",6,"2010-07-08T08:17:46+0000","The U.S. stock market staged its biggest rally since May on Wednesday, driving the Dow Jones industrial average above 10,000, as investors rushed to buy blue-chip shares near their lowest levels this year, and those gains continued into Asian mark...","Markets See Biggest Rally Since May","Business","American Express"
"577",7,"2010-06-08T12:03:37+0000","The Royal Bank of Scotland has short-listed three private equity bidders in the auction for its payment-processing arm, which could be valued at around $3.6 billion, Dow Jones reported.","R.B.S. Shortlists 3 Bidders for Payments Unit","Business","American Express"
"578",8,"2010-05-20T00:13:23+0000","Given the Obama administration’s harsher tone toward Wall Street, it’s no surprise to find that only a few financial executives are on the guest list for Wednesday night’s White House state dinner.","Wall St.’s Chosen Few in Obama’s Good Graces","Business","American Express"
"579",9,"2010-06-17T08:51:49+0000","Thursday | Today’s idea: Much of what you know about the Pony Express may be wrong, an article suggests, starting with the fact that it didn’t use ponies. [American Heritage]","Tall Tales of the Pony Express","","American Express"
"580",10,"2010-07-12T07:57:17+0000","The American office products retailer Staples will complete a proposed deal to buy Corporate Express Australia, the company said on Sunday, Reuters reported.","Staples to Buy Corporate Express Australia","Business","American Express"
"581",1,"2010-02-17T10:24:58+0000","The owner of Express, the retail apparel chain, said Tuesday it is planning to go public, The Associated Press reported.","Retailer Express Eyes $200 Million I.P.O.","Business","American Express"
"582",2,"2010-11-17T17:52:10+0000","With a new Premium Return Protection service from American Express, shoppers can get an extended return period and a refund of restocking fees.","Expanded Return Periods for Those With Buyer’s Regret","","American Express"
"583",3,"2010-08-19T16:59:21+0000","The Time magazine poll also finds that more Americans say building a mosque near ground zero would be an insult to the victims of 9/11 than say it would serve as a symbol of religious tolerance.","Time Poll: Many Americans Have Suspicious Views of Islam","National","American Express"
"584",4,"2010-12-18T01:22:08+0000","Visiting Afghanistan, the chairman of the Joint Chiefs of Staff said progress in Pakistan against insurgents was crucial for progress in Afghanistan.","U.S. Official Expresses Confidence in Pakistan","Foreign","American Express"
"585",5,"2010-05-25T06:40:31+0000","For consumers trying to figure out what the financial overhaul bill means for them, the legislation the Senate passed Thursday offers some tantalizing possibilities, Ron Lieber writes in The New York Times.","How the Finance Bill Affects Consumers","Business","American Express"
"586",6,"2010-07-16T20:40:09+0000","Some online campaigning by Lincoln Center rubs Twitters users the wrong way.","Arts Groups Use Twitter to Compete for Grant","Culture","American Express"
"587",7,"2010-04-07T17:03:04+0000","Even as the economy, and the financial sector, have shown rapid recovery, Americans’ confidence in banks remains at a historic low, according to Gallup.","Americans Still Not Confident in Banks","Business","American Express"
"588",8,"2010-09-16T20:02:49+0000","American Express Membership Rewards points can now be used at Amazon.com but they’re worth less than a penny each there.","Membership Rewards Worth Little at Amazon.com","","American Express"
"589",9,"2010-09-16T20:02:49+0000","American Express Membership Rewards points can now be used at Amazon.com but they’re worth less than a penny each there.","Membership Rewards Worth Little at Amazon.com","","American Express"
"590",10,"2010-06-28T10:10:47+0000","War | Today’s idea: The all-professional military poses a danger to American democracy, a historian says, because it allows politicians to wage prolonged wars with the public disengaged, and thus soldiers’ disdain for civilian authority to fester....","An American Praetorian Guard?","","American Express"
"591",1,"2010-03-30T18:11:11+0000","Departures magazine publisher Ed Ventimiglia will retire from American Express Publishing in June.","Publisher of Departures Magazine Is Retiring","Media","American Express"
"592",2,"2010-03-30T20:45:30+0000","If you have strong feelings about which is the worst company in America, a new March Madness-like competition on the Consumerist is one way to express them.","Vote for the Worst Company in America","","American Express"
"593",3,"2010-03-23T19:43:59+0000","A yearning to be a traveler leads the author to seek out airlines with the worst safety records and roads with the highest accident rates.","Book Review: The Lunatic Express","Travel","American Express"
"594",4,"2010-06-07T23:49:50+0000","Twelve Americans were taken into custody in Yemen, but the circumstances of the detentions were unclear.","12 Americans Detained in Yemen","Foreign","American Express"
"595",5,"2010-07-19T18:38:34+0000","For most of the program’s short history, a Community Express loan was available only to borrowers presumed disadvantaged.","The Changing Face of S.B.A. Borrowers","Business","American Express"
"596",6,"2010-06-10T22:38:35+0000","Representatives of Hollywood’s principal guilds have told the Walt Disney Company that they have serious concerns about the possible sale of its Miramax Films unit to an investor group organized by David Bergstein.","Guilds Express Concern About Possible Miramax Sale","Media","American Express"
"597",7,"2010-12-24T03:33:29+0000","The production of humbug has become a systematic, even industrial process. Just listen to some of the recent speeches of Republican presidential hopefuls.","The Humbug Express","Editorial","American Express"
"598",8,"2010-05-28T22:14:31+0000","It’s an annual tradition with “American Idol”: a winner is chosen, the public expresses its outrage, and then the top two performers are signed to record labels.","‘American Idol’ Finalists Sign Record Deals","Culture","American Express"
"599",9,"2010-06-11T20:45:31+0000","American Coach Bob Bradley announced Jozy Altidore will start against England.","Confident Americans Expect Boost From Crowd","","American Express"
"600",10,"2010-07-01T16:01:22+0000","Daily Wish offers 2 first-class tickets to Hong Kong for a bargain.","Two First Class Flights to Hong Kong for Economy Prices","Travel","American Express"
"601",1,"2010-01-15T01:24:11+0000","American Express, Visa, MasterCard and Discover plan to exempt certain groups collecting relief aid for Haiti from fees ordinarily charged to merchants.","Some Card Fees Waived for Haiti Aid","","American Express"
"602",2,"2010-10-27T11:00:41+0000","Are the companies that refuse to accept American Express really saving money?","Expensive Ways to Save Money","","American Express"
"603",3,"2010-10-13T20:27:19+0000","The comments of President Obama this afternoon in the Rose Garden, as he started a previously scheduled event about a tax credit for college education.","Obama Salutes Chile and Rescue","Foreign","American Express"
"604",4,"2010-10-20T19:08:41+0000","Two American hikers held in Irn as well as a companion released in September will be tried on spying accusations Nov. 6, a lawyer confirmed.","Iran Will Try American Hikers on Nov. 6, Their Lawyer Says","Foreign","American Express"
"605",5,"2010-10-24T12:00:22+0000","The settlement does not include American Express, which has vowed to fight the lawsuit in court.","Will Credit Card Settlement Bring Fee Relief to Merchants?","","American Express"
"606",6,"2010-10-27T22:13:05+0000","CKX, which owns the “American Idol” franchise, has ended talks to sell itself, saying it could not reach a satisfactory deal.","‘American Idol’ Owner CKX Ends Buyout Talks","Business","American Express"
"607",7,"2010-10-18T00:56:57+0000","In the aftermath of a landmark Supreme Court ruling, third-party groups in growing numbers have been flocking to a sharper form of messaging in the closing weeks of the campaign.","Groups Push Legal Limits in Advertising","National","American Express"
"608",8,"2010-12-14T19:02:16+0000","America’s top military officer carried what he called a strong sense of “strategic impatience” with the government in Islamabad over its failure to clear insurgents.","Mullen Expresses Impatience With Pakistan on Visit","Foreign","American Express"
"609",9,"2010-02-09T00:21:19+0000","The court might reject a new $150 million settlement over the takeover of Merrill Lynch, which could send the case to trial.","Judge Questions Bank of America’s New Deal With S.E.C.","Business","American Express"
"610",10,"2010-01-07T10:58:03+0000","A group representing business travelers is opposing the proposed tie up between Delta Air Lines and money-losing Japan Airlines, saying it would be bad for competition.","Global Travel Group Opposes Delta-JAL Tie-Up","Business","American Express"
"611",1,"2010-02-09T07:40:15+0000","A federal judge left open the possibility on Monday that he might reject a new $150 million settlement between the Securities and Exchange Commission and Bank of America over the bank’s controversial takeover of Merrill Lynch, a move that could fo...","Judge Questions Bank of America’s New Deal With S.E.C.","Business","American Express"
"612",2,"2010-08-20T22:41:20+0000","Kenneth D. Lewis said the lawsuit against him over the bank’s acquisition of Merrill Lynch was without merit.","Bank of America’s Ex-Chief Denies Fraud","Business","American Express"
"613",3,"2010-03-10T17:52:58+0000","American Express offers rewards points for volunteer work.","Credit Card Rewards for Volunteers","","American Express"
"614",4,"2010-12-14T16:31:03+0000","CNN appoints a new executive producer for “American Morning” and announces that John Roberts will leave the morning show by the end of the year.","An Anchor Exits, a Producer Arrives, at CNN’s ‘American Morning’","","American Express"
"615",5,"2010-11-08T12:44:00+0000","The degree of sticker shock varies significantly by region and by class of seat, despite some large increases in traffic.","Sticker Shock for Travelers as Airfares Climb","Business","American Express"
"616",6,"2010-03-24T18:39:34+0000","Mr. McGraw, as leader of McGraw-Hill, his family’s publishing business, helped build it into a billion-dollar enterprise. ","Harold W. McGraw Jr., Publisher, Dies at 92","Business","American Express"
"617",7,"2010-06-17T00:51:52+0000","An American lawmaker said the U.S. might have broken laws by aiding the Somali military, which uses children.
","U.N. Voices Concern on Child Soldiers in Somalia","Foreign","American Express"
"618",8,"2010-04-21T16:18:53+0000","The airline reported a loss of $505 million in the quarter as the economy remained sluggish.","Loss Widens at American Airlines","Business","American Express"
"619",9,"2010-03-25T17:35:03+0000","The voice said to be that of Al Qaeda’s leader warned the United States not to execute “hero warrior Khalid Shaikh Mohammed,” who claims to have orchestrated the terrorist attacks on Sept. 11, 2001.","Bin Laden Derides Obama and Threatens Americans in New Tape","","American Express"
"620",10,"2010-12-05T21:44:52+0000","The American Composers Orchestra played a program with a classic Charles Ives piece and four premieres at Zankel Hall.","On the Express Train to Hell and Other Sonic Journeys","Culture","American Express"
"621",1,"2010-08-07T15:30:38+0000","40: The number of American billionaires who have pledged to give away more than half of their fortunes to charity.","Prime Number","WeekInReview","American Express"
"622",2,"2010-08-20T18:46:53+0000","Kenneth D. Lewis, the former chief executive of Bank of America, responding to a lawsuit filed early this year by the attorney general of New York, denied allegations of fraud in connection with the bank’s merger with Merrill Lynch.","Bank of America’s Ex-Chief Denies Fraud Charges","Business","American Express"
"623",3,"2010-12-13T23:00:46+0000","NBC and one of the most successful reality producers in the business, Mark Burnett, are teaming up on a new talent show called “Voice of America,” a variation on a hit show from Holland.","Headed to America: The Voice of Holland","","American Express"
"624",4,"2010-02-20T20:37:03+0000","Lyndsay Ann Steuber, the daughter of Marilyn Doerr Steuber and David W. Steuber of Laguna Beach, Calif., was married Tuesday to Philip Douglas Norman, a son of Jacqueline Batten Norman and Stephen Peckham Norman of Rye, N.Y.","Lyndsay Steuber, Philip Norman","Society","American Express"
"625",5,"2010-12-01T17:58:01+0000","In leaked cables Americans express concern over the security of uranium in Pakistan; Heroin addiction in the Maldives; and a report from the red carpet at the Gotham Independent Film awards.","TimesCast | December 1, 2010","ContinuousNews","American Express"
"626",6,"2010-11-13T02:01:11+0000","“The Oprah Winfrey Show” has become regarded as an express lane to the American dream. Here are some of Ms. Winfrey’s endorsement beneficiaries, as well as those who wish they were.","A Moment With Oprah","Style","American Express"
"627",7,"2010-05-28T23:55:07+0000","Two Pakistani papers and one Indian publication carried news and reflections on the arrest of Faisal Shahzad, the man charged.","Times Square Terror","Metro","American Express"
"628",8,"2010-05-28T14:48:43+0000","Lee DeWyze will release his first post-“Idol” album with 19 Recordings Limited and RCA Records, while Ms. Bowersox will release hers with 19 Recordings and Jive Records.","‘American Idol’ Finalists Sign Their Record Deals","Culture","American Express"
"629",9,"2010-11-27T21:24:20+0000","A little self-help wisdom, before self-help became a way of life in America.","Note to Hugh Prather","Editorial","American Express"
"630",10,"2010-06-17T16:40:07+0000","The White House repudiated Representative Joe Barton, a Republican of Texas, for calling its agreement with BP “a $20 billion shakedown.”","White House Throws the Shame Word Back at Barton","National","American Express"
"631",1,"2010-06-17T16:40:07+0000","The White House repudiated Representative Joe Barton, a Republican of Texas, for calling its agreement with BP “a $20 billion shakedown.”","White House Throws the Shame Word Back at Barton","National","American Express"
"632",2,"2010-04-06T14:39:01+0000","Lesson Plan | Looking at acts of political violence in the context of history, media studies, social studies, math, language and fine arts, and civics.","Preserve, Protect and Defend? Considering Violent Protests and American Values","","American Express"
"633",3,"2010-06-01T16:49:12+0000","A day after arriving in Johannesburg, the United States soccer team held its first training session here Tuesday in preparation for an eagerly awaited showdown with England on June 12.","Bradley Expresses Confidence in Security Measures","","American Express"
"634",4,"2010-03-03T16:37:21+0000","As President Obama prepares to make a statement on health care on Wednesday, another Republican senator expresses dismay at Democratic plans to move forward.","Enzi: White House Plan Is ‘Polarizing’","","American Express"
"635",5,"2010-10-27T14:30:24+0000","Foreign Policy magazine documents some of the conclusions that are being drawn overseas about America this campaign season.","The Global View of the Tea Party","","American Express"
"636",6,"2010-11-06T19:22:11+0000","In Hong Kong, Mayor Michael R. Bloomberg was skeptical about a United States decision to open an inquiry into whether China violated trade rules.","Bloomberg Questions U.S. Inquiry Into China Trade Practices","Metro","American Express"
"637",7,"2010-05-11T00:57:16+0000","President Obama called for senators to conduct a bipartisan confirmation as Republicans said they intended to examine Elena Kagan anew.","Democrats Express Praise for Kagan; G.O.P. Is Cautious","National","American Express"
"638",8,"2010-09-08T22:05:58+0000","The National Capital Planning Commission reviews all plans concerning the National Mall in Washington, where everyone wants their memorial to be.","The Guardians of America’s Front Lawn","Culture","American Express"
"639",9,"2010-04-02T23:45:32+0000","President Hamid Karzai said a recent speech was not directed at the U.S. but rather at Western news coverage.","In Call, Karzai Tries to Clarify a Diatribe","Foreign","American Express"
"640",10,"2010-09-12T21:20:49+0000","A prosecutor said that an American woman held with two friends on espionage charges for more than a year would be freed, state news agencies reported.","Iran to Free American Hiker on Bail","Foreign","American Express"
"641",1,"2010-01-27T19:48:43+0000","Here’s a look at how to donate your credit card rewards to Haiti.","Donating Credit Card Points to Help Haiti","","American Express"
"642",2,"2010-01-13T19:36:54+0000","Harvard gets audited, and other news from around the Web.","What We’re Reading…","Business","American Express"
"643",3,"2010-01-03T00:33:49+0000","Westchester County Airport: The stats.","Westchester County Airport","Metro","American Express"
"644",4,"2010-05-25T22:58:48+0000","The latest CBS News poll finds people are angry at the Obama administration as well as BP.","New Poll Finds Spill Anger Growing","National","American Express"
"645",5,"2010-10-30T20:56:58+0000","When America slips into a bad mood, everyone notices. India, for one, has.","It’s Morning in India","Editorial","American Express"
"646",6,"2010-03-11T11:19:35+0000","The Canadian Wind Energy Association is expressing disappointment with the federal government’s recent decision not to expand or extend the so-called ecoEnergy program, which delivered subsidies to renewable energy developers.","Canadian Developers Lose Wind Subsidies","Business","American Express"
"647",7,"2010-04-02T04:09:55+0000","The stories were inspirational on the debut of Sarah Palin’s “Real American Stories” on Fox News. The show was not.","The TV Watch: Palin’s Canned ‘American Stories’","Culture","American Express"
"648",8,"2010-12-03T21:31:46+0000","A deal to have a stockpile of spent nuclear fuel removed from Libya was briefly delayed by a dispute, cables show.","Libya Delayed Nuclear Fuel Disposal Deal","Foreign","American Express"
"649",9,"2010-12-06T23:26:39+0000","The deal to extend the Bush-era tax cuts at all income levels for two years is part of a package that would extend aid for the long-term unemployed, cut payroll taxes for all workers for a year and take other steps to bolster the economy, an admin...","Deal on Bush Tax Cuts Trims Payroll Levy","","American Express"
"650",10,"2010-02-11T15:39:28+0000","Fallout from the Obama administration’s decision to follow through on arms sales to Taiwan.","On Arms Sales to Taiwan, China Sends Mixed Signals","Foreign","American Express"
"651",1,"2010-06-18T00:36:25+0000","Many members of the St. Margaret Mary Church parish said they feared the building would harbor terrorists.","Staten Island Church Reconsiders Deal to Sell Vacant Convent for Use as a Mosque","Metro","American Express"
"652",2,"2010-09-24T18:57:53+0000","Mahmoud Ahmadinejad expressed hope on Friday that negotiations over a nuclear-fuel swap deal could resume next month.","Iran’s President Expresses Hope for More Nuclear Talks","Foreign","American Express"
"653",3,"2010-01-08T19:11:44+0000","The French government said Friday that it would begin putting a handful of the scanners into place for testing at Charles de Gaulle and Orly airports to use for American-bound flights.","France to Begin Test of Body Scanners","Foreign","American Express"
"654",4,"2010-05-14T01:19:04+0000","Online hangouts for credit lovers abound.","Credit-Card Message Boards","Magazine","American Express"
"655",5,"2010-02-23T18:47:31+0000","The Senate Republican leader appointed a delegation to the health care summit.","Republican Senators: We’ll Be There","","American Express"
"656",6,"2010-01-18T04:57:04+0000","ECONOMIC DATA Reports include: housing starts and Producer Price Index for December (Wednesday); Conference Board index of leading economic indicators for December; the Philadelphia Fed’s manufacturing index for January(Thursday).","Looking Ahead","Business","American Express"
"657",7,"2010-01-12T14:11:49+0000","As the government considered ways to restructure JAL, two rival airlines battled for a stake in what could still be a strong regional airline.","Investors Sell as Japan Airlines Nears a Bankruptcy Filing","Business","American Express"
"658",8,"2010-04-30T22:45:17+0000","On Friday, a group of leading American filmmakers — including Steven Spielberg, Martin Scorsese and Francis Ford Coppola — called on Iran’s government to release Jafar Panahi an Iranian director, who has been detained in Tehran since early March.","American Filmmakers Call for Release of Iranian Director","","American Express"
"659",9,"2010-05-03T12:00:16+0000","""American Women: Fashioning a National Identity"" at New York's Metropolitan Museum is the story of how, from suffrage onward, dynamic identities and fashions change apace.","American Women on the March","Culture","American Express"
"660",10,"2010-04-09T15:43:09+0000","Ian Buruma analyzes the tension between religion and democracy in Europe, America, Japan and China.","Politics and Faith","BookReview","American Express"
"661",1,"2010-02-23T18:47:31+0000","The Senate Republican leader appointed a delegation to the health care summit.","Republican Senators: We’ll Be There","","American Express"
"662",2,"2010-05-08T02:07:25+0000","As the Tea Party tries to lose its racist image, recent polls suggest this could prove to be difficult.","Trying to Outrun Race","Editorial","American Express"
"663",3,"2010-02-23T22:24:47+0000","A conservative lawmaker is criticized for apparently sympathizing with the man who drove a plane into the I.R.S. building last week.","Rep. Steve King and the I.R.S.","National","American Express"
"664",4,"2010-08-02T22:56:04+0000","It’s more difficult than ever to get an award ticket on an airline and customer interest is waning, so why the hustling for credit cards issued by banks in partnerships with airlines? ","It’s About the Money, Not the Frequent Flier","Business","American Express"
"665",5,"2010-06-03T22:30:22+0000","We asked readers to submit questions to the two dancers. Here is the first round of responses.","Ask the Dancers: Young Americans in Russia Respond","Culture","American Express"
"666",6,"2010-08-09T23:06:10+0000","There are clear signs that the business-travel industry, which drives the fortunes of a large part of the economy, including airlines and hotels, is gradually coming back.","For Travel Industry, Things Are Looking Up","Business","American Express"
"667",7,"2010-08-17T21:24:32+0000","Signers say they cannot support election victory at the expense of the Constitution.","Muslim and  Arab Republicans Take Issue With G.O.P. on Mosque","National","American Express"
"668",8,"2010-05-14T02:20:44+0000","Dozens of human rights organizations criticized the selection of Libya, Angola, Malaysia, Thailand and Uganda.","New Members Elected for Human Rights Council","Foreign","American Express"
"669",9,"2010-04-02T19:12:09+0000","The State Department will seek “clarification” of remarks by the Afghan leader — but he still has an invitation to visit Washington.","White House Calls Karzai Speech ‘Troubling’","National","American Express"
"670",10,"2010-12-15T20:50:54+0000","Mr. Obama invited 20 executives to join him to discuss trade, tax reform, education and how to encourage companies to stop sitting on their cash reserves.","Obama Tries Charm Offensive on Group of Top Executives","Business","American Express"
"671",1,"2010-12-20T04:06:30+0000","After a five-year absence, the company will announce Monday that with a new three-year deal it has once again become the official charge card of the N.B.A.","American Express Ends Five-Year Absence as N.B.A.’s Official Charge Card","Sports","American Express"
"672",2,"2010-12-15T22:00:38+0000","The organization, Save Ellis Island, was on the brink of extinction last spring.","American Express Gives $100,000 to Help Ellis Island Group","","American Express"
"673",3,"2010-12-17T18:12:51+0000","American Express and Citigroup are getting rid of some credit card currency conversion fees. Will more companies follow?","More Cards Waive Foreign Exchange Fees","","American Express"
"674",4,"2010-11-29T20:29:45+0000","What is Sri Lanka’s contribution to global outsourcing? Accountants.","Sri Lankan Accountants Lure Global Outsourcers","Business","American Express"
"675",5,"2010-10-21T22:31:08+0000","Spending on American Express cards rose 14 percent in the quarter, bolstering earnings, but remained below levels reached before the recession.","Profit Climbs 71% at American Express","Business","American Express"
"676",6,"2010-10-22T01:05:29+0000","Cards will soon have lights and buttons that allow users to choose to pay for items with reward points or credit.","Credit Cards Soon to Get a Makeover","Business","American Express"
"677",7,"2010-10-05T17:37:44+0000","The government settled a lawsuit with Visa and MasterCard that will allow merchants to offer consumers incentives to use certain Visas or MasterCards that cost the merchants less to accept than others.","What the Justice Department’s Credit Card Suit Means for You","","American Express"
"678",8,"2010-10-04T18:54:27+0000","The Justice Department has a proposed deal with two of three companies it sued for anticompetitive practices.","U.S. Reaches Deal in Credit-Card Antitrust Suit","Business","American Express"
"679",9,"2010-09-15T15:46:52+0000","American Express charge card customers will no longer be able to redeem their Membership Rewards points for Continental frequent flier miles.","Membership Rewards Will End Relationship with Continental","","American Express"
"680",10,"2010-09-13T02:28:54+0000","An elite multi-agency task force is needed to monitor banks closely enough to root out international money laundering.","Follow the Dirty Money","OpEd","American Express"
"681",1,"2010-08-27T17:09:24+0000","American Express topped the J.D. Power and Associates’ Credit Card Satisfaction Study for a fourth year in a row.","The Credit Card Company Customers Like Best","","American Express"
"682",2,"2010-08-02T18:26:17+0000","The Starwood Preferred Guest American Express Card is raising its annual fee. Is it worth the higher price?","The Starwood American Express Card’s Higher Annual Fee","","American Express"
"683",3,"2010-08-16T06:55:51+0000","The arc of Lehman Brothers can be divided into two very different periods, one very long and the other quite short. Peter Chapman devotes the bulk of his book to the first, which spans its founder’s arrival in America in 1844 and the sale of the f...","Book Review: Lehman, the Longer View","Business","American Express"
"684",4,"2010-07-22T23:19:06+0000","Citigroup and Goldman Sachs are among the 17 companies that the special master for executive pay is expected to spotlight for making lavish payouts during the financial crisis.","Feinberg Faults Banks for $1.6 Billion in Bonuses","Business","American Express"
"685",5,"2010-05-17T07:39:31+0000","American Express has teamed up with U.K. private equity firm Permira to bid for Royal Bank of Scotland’s payment-processing arm, The Financial Times reported.","American Express Said to Join Bid for R.B.S. Unit","Business","American Express"
"686",6,"2010-07-08T08:17:46+0000","The U.S. stock market staged its biggest rally since May on Wednesday, driving the Dow Jones industrial average above 10,000, as investors rushed to buy blue-chip shares near their lowest levels this year, and those gains continued into Asian mark...","Markets See Biggest Rally Since May","Business","American Express"
"687",7,"2010-06-08T12:03:37+0000","The Royal Bank of Scotland has short-listed three private equity bidders in the auction for its payment-processing arm, which could be valued at around $3.6 billion, Dow Jones reported.","R.B.S. Shortlists 3 Bidders for Payments Unit","Business","American Express"
"688",8,"2010-05-20T00:13:23+0000","Given the Obama administration’s harsher tone toward Wall Street, it’s no surprise to find that only a few financial executives are on the guest list for Wednesday night’s White House state dinner.","Wall St.’s Chosen Few in Obama’s Good Graces","Business","American Express"
"689",9,"2010-06-17T08:51:49+0000","Thursday | Today’s idea: Much of what you know about the Pony Express may be wrong, an article suggests, starting with the fact that it didn’t use ponies. [American Heritage]","Tall Tales of the Pony Express","","American Express"
"690",10,"2010-07-12T07:57:17+0000","The American office products retailer Staples will complete a proposed deal to buy Corporate Express Australia, the company said on Sunday, Reuters reported.","Staples to Buy Corporate Express Australia","Business","American Express"
"691",1,"2010-02-17T10:24:58+0000","The owner of Express, the retail apparel chain, said Tuesday it is planning to go public, The Associated Press reported.","Retailer Express Eyes $200 Million I.P.O.","Business","American Express"
"692",2,"2010-11-17T17:52:10+0000","With a new Premium Return Protection service from American Express, shoppers can get an extended return period and a refund of restocking fees.","Expanded Return Periods for Those With Buyer’s Regret","","American Express"
"693",3,"2010-08-19T16:59:21+0000","The Time magazine poll also finds that more Americans say building a mosque near ground zero would be an insult to the victims of 9/11 than say it would serve as a symbol of religious tolerance.","Time Poll: Many Americans Have Suspicious Views of Islam","National","American Express"
"694",4,"2010-05-25T06:40:31+0000","For consumers trying to figure out what the financial overhaul bill means for them, the legislation the Senate passed Thursday offers some tantalizing possibilities, Ron Lieber writes in The New York Times.","How the Finance Bill Affects Consumers","Business","American Express"
"695",5,"2010-12-18T01:22:08+0000","Visiting Afghanistan, the chairman of the Joint Chiefs of Staff said progress in Pakistan against insurgents was crucial for progress in Afghanistan.","U.S. Official Expresses Confidence in Pakistan","Foreign","American Express"
"696",6,"2010-07-16T20:40:09+0000","Some online campaigning by Lincoln Center rubs Twitters users the wrong way.","Arts Groups Use Twitter to Compete for Grant","Culture","American Express"
"697",7,"2010-09-16T20:02:49+0000","American Express Membership Rewards points can now be used at Amazon.com but they’re worth less than a penny each there.","Membership Rewards Worth Little at Amazon.com","","American Express"
"698",8,"2010-04-07T17:03:04+0000","Even as the economy, and the financial sector, have shown rapid recovery, Americans’ confidence in banks remains at a historic low, according to Gallup.","Americans Still Not Confident in Banks","Business","American Express"
"699",9,"2010-09-16T20:02:49+0000","American Express Membership Rewards points can now be used at Amazon.com but they’re worth less than a penny each there.","Membership Rewards Worth Little at Amazon.com","","American Express"
"700",10,"2010-06-28T10:10:47+0000","War | Today’s idea: The all-professional military poses a danger to American democracy, a historian says, because it allows politicians to wage prolonged wars with the public disengaged, and thus soldiers’ disdain for civilian authority to fester....","An American Praetorian Guard?","","American Express"
"701",1,"2010-03-30T18:11:11+0000","Departures magazine publisher Ed Ventimiglia will retire from American Express Publishing in June.","Publisher of Departures Magazine Is Retiring","Media","American Express"
"702",2,"2010-03-30T20:45:30+0000","If you have strong feelings about which is the worst company in America, a new March Madness-like competition on the Consumerist is one way to express them.","Vote for the Worst Company in America","","American Express"
"703",3,"2010-03-23T19:43:59+0000","A yearning to be a traveler leads the author to seek out airlines with the worst safety records and roads with the highest accident rates.","Book Review: The Lunatic Express","Travel","American Express"
"704",4,"2010-07-19T18:38:34+0000","For most of the program’s short history, a Community Express loan was available only to borrowers presumed disadvantaged.","The Changing Face of S.B.A. Borrowers","Business","American Express"
"705",5,"2010-06-07T23:49:50+0000","Twelve Americans were taken into custody in Yemen, but the circumstances of the detentions were unclear.","12 Americans Detained in Yemen","Foreign","American Express"
"706",6,"2010-06-10T22:38:35+0000","Representatives of Hollywood’s principal guilds have told the Walt Disney Company that they have serious concerns about the possible sale of its Miramax Films unit to an investor group organized by David Bergstein.","Guilds Express Concern About Possible Miramax Sale","Media","American Express"
"707",7,"2010-12-24T03:33:29+0000","The production of humbug has become a systematic, even industrial process. Just listen to some of the recent speeches of Republican presidential hopefuls.","The Humbug Express","Editorial","American Express"
"708",8,"2010-05-28T22:14:31+0000","It’s an annual tradition with “American Idol”: a winner is chosen, the public expresses its outrage, and then the top two performers are signed to record labels.","‘American Idol’ Finalists Sign Record Deals","Culture","American Express"
"709",9,"2010-06-11T20:45:31+0000","American Coach Bob Bradley announced Jozy Altidore will start against England.","Confident Americans Expect Boost From Crowd","","American Express"
"710",10,"2010-07-01T16:01:22+0000","Daily Wish offers 2 first-class tickets to Hong Kong for a bargain.","Two First Class Flights to Hong Kong for Economy Prices","Travel","American Express"
"711",1,"2010-01-15T01:24:11+0000","American Express, Visa, MasterCard and Discover plan to exempt certain groups collecting relief aid for Haiti from fees ordinarily charged to merchants.","Some Card Fees Waived for Haiti Aid","","American Express"
