"","id","created_time","snippet","headline","news_desk","company_name"
"1",1,"2008-11-17T18:35:20+0000","Q & A with Stuart Elliott.","Q & A with Stuart Elliott","Business","McDonald's"
"2",2,"2008-10-23T03:40:58+0000","McDonald’s said third-quarter profit rose as consumers stretched by higher food costs bought $1 double cheeseburgers and specialty coffees.","McDonald’s Made Profit With Assist From Dollar Menu","Business","McDonald's"
"3",3,"2008-12-29T05:16:43+0000","Hundreds of migrants from Bangladesh and Myanmar are missing and feared dead in the Bay of Bengal after jumping from a boat and trying to swim to shore.","Hundreds Are Feared Dead in Bay of Bengal","Foreign","McDonald's"
"4",4,"2008-12-29T07:37:32+0000","With power changing hands in Thailand, supporters of Thaksin Shinawatra, the former prime minister who was ousted in a coup in 2006, began to protest.","Protesters Surround Thai Parliament","Foreign","McDonald's"
"5",5,"2008-12-26T18:49:16+0000","In China’s first modern deployment of battle-ready warships beyond the Pacific, a naval task force set out Friday to begin escorts and patrols in the pirate-infested Gulf of Aden.","Chinese Warships Sail, Loaded for Pirates","Foreign","McDonald's"
"6",6,"2008-12-26T04:44:13+0000","China’s first modern deployment of battle-ready warships left Friday to begin escorts and patrols in the pirate-infested Gulf of Aden, state media reported.","China’s Navy to Join Pirate Patrols","Foreign","McDonald's"
"7",7,"2008-12-24T10:33:36+0000","Cardinal Joseph Zen Ze-kiun, a sharp critic of China over democratic rights and religious freedoms, said that the Vatican has agreed to his request to step down next year.","Cardinal Critical of China to Leave Hong Kong Diocese","Foreign","McDonald's"
"8",8,"2008-12-19T03:44:04+0000","The Chinese government will send naval ships to the Gulf of Aden to help in the fight against piracy there.","China Confirms It Will Join Piracy Fight","Foreign","McDonald's"
"9",9,"2008-12-18T10:11:48+0000","The Chinese government confirmed that it would send naval ships to the Gulf of Aden to help in the fight against piracy there.","China Confirms Naval Role in Gulf of Aden","Foreign","McDonald's"
"10",10,"2008-12-17T06:49:11+0000","In what would be the first active deployment of its warships beyond the Pacific, China appears set to send vessels to help fight pirates in the Gulf of Aden.","China Considers Naval Mission Against Pirates in Gulf of Aden","Foreign","McDonald's"
"11",1,"2008-12-15T06:43:56+0000","An 80-minute flight across the Taiwan Strait marked the first regular cross-strait traffic since the end of the civil war in 1949.","Taiwan and China Restore Air Links","Foreign","McDonald's"
"12",2,"2008-12-10T02:35:31+0000","In the Gulf of Aden, 102 ships have been attacked so far this year and 40 have been hijacked. Shipowners and governments are desperately seeking countermeasures to stop the brazen seizures.","Array of Strategies Are Tried to Turn Back Pirates at Sea","Foreign","McDonald's"
"13",3,"2008-12-05T10:07:56+0000","Honda disbanded its Formula One team in a move that highlights the dismal state of the auto industry.","Honda Pulls Out of Formula One Racing","Sports","McDonald's"
"14",4,"2008-10-16T21:18:00+0000","Audra McDonald and Barbara Cook will star in “Broadway Voices for Change,” a one-night benefit for America Votes.","Footnotes","Weekend","McDonald's"
"15",5,"2008-11-27T02:37:11+0000","A harrowing account suggests that the sinking of a Thai fishing trawler in the Gulf of Aden was a case of mistaken identity.","Mistake Cited in Sinking of Boat by India","Foreign","McDonald's"
"16",6,"2008-11-24T04:51:56+0000","Anti-government demonstrators spread across Bangkok, surrounding the Parliament building in what they described as a final push to unseat the government.","Thai Protesters Surround Parliament","Foreign","McDonald's"
"17",7,"2008-11-24T08:38:44+0000","Anti-government demonstrators staged what they described as a final push to unseat the government.","Demonstrators Surround Parliament in Thailand","Foreign","McDonald's"
"18",8,"2008-11-23T01:28:31+0000","Greenpeace is distancing itself from the directly confrontational approach it once championed — and which the Sea Shepherd Conservation Society remains committed to.","In Battle Against Whaling, Groups Split on Strategy","Foreign","McDonald's"
"19",9,"2008-11-20T07:33:27+0000","An anti-government protester was killed and at least 29 were injured in an attack against activists occupying the Government House in Bangkok, according to reports.","Grenade Attack Kills Thai Protester","Foreign","McDonald's"
"20",10,"2008-11-19T07:33:15+0000","The U.S. opened a branch of the Food and Drug Administration in the Chinese capital, the first of several overseas offices aimed at regulating the safety of imported food and medicine.","F.D.A. Opens Office in Beijing to Screen Food and Drug Exports","Foreign","McDonald's"
"21",1,"2008-11-18T07:31:13+0000","A regional piracy-monitoring agency in Singapore said maritime attacks in Asia in the first nine months of the year dropped 11 percent compared to 2007 and 32 percent from 2006.","Maritime Hijackings Are Decreasing in Asia","Foreign","McDonald's"
"22",2,"2008-11-18T08:24:06+0000","The owner of a Saudi supertanker was awaiting further contact from the pirates who seized the vessel off the coast of Somalia.","Hijacked Supertanker Anchors Off Somalia","Foreign","McDonald's"
"23",3,"2008-09-09T00:24:45+0000","The use of Salvia divinorum, a potent hallucinogenic herb, was once limited to revelation seekers in Mexico. Now, the drug is available legally across the U.S.","Popularity of a Hallucinogen May Thwart Its Medical Uses","National","McDonald's"
"24",4,"2008-07-17T04:00:00+0000","McDonald’s is sponsoring a song-contest using the jingle on MySpace. The official reason is the 40th anniversary of the Big Mac, but the then-and-now similarities are not entirely lost on the company.","Remember ‘2 All-Beef Patties?’ McDonald’s Hopes You Do","Business","McDonald's"
"25",5,"2008-07-22T04:00:00+0000","Name-brand products make regular appearances on television shows, where they are typically written into a drama. But TV News? You bet.","A Product’s Place Is on the Set","Business","McDonald's"
"26",6,"2008-05-11T04:00:00+0000","Martine Elizabeth Combal, a daughter of Mary Schmid Combal and Pierre H. Combal of Scarsdale, N.Y., was married in Washington on Saturday to Patrick Hills McDonald, the son of Melinda Hills McDonald and Patrick O. McDonald of Philadelphia. The Rev...","Martine Combal, Patrick McDonald","Society","McDonald's"
"27",7,"2008-05-17T23:06:44+0000","Duke’s lacrosse program has become actively involved with the Ronald McDonald House.","Duke’s Ronald McDonald Information","","McDonald's"
"28",8,"2008-10-13T05:00:00+0000","","Venezuela shuts McDonald's outlets","IHT News","McDonald's"
"29",9,"2008-03-28T21:25:57+0000","A trailer for The Lost Ring, an alternate reality game  that McDonald's commissioned for the Olympics.","McDonald's Alternate Reality Game","","McDonald's"
"30",10,"2008-09-07T13:33:21+0000","Sarah Singleton McDonald and Patrick Brendan Robert Egan, both lawyers in New York, were married there on Saturday evening at Tribeca Rooftop. Rabbi Richard S. Chapin officiated.","Sarah McDonald, Patrick Egan","Society","McDonald's"
"31",1,"2008-10-07T12:54:25+0000","","Willard Scott as Ronald McDonald","","McDonald's"
"32",2,"2008-10-22T05:00:00+0000","","Lean times push profits at McDonald's","IHT News","McDonald's"
"33",3,"2008-09-12T07:23:22+0000","Mr. Mcdonald was an Edgar Award-winning crime writer whose novels starring I. M. Fletcher, breezily known as Fletch, have sold millions of copies and inspired two Hollywood films.","Gregory Mcdonald, Novelist, Dies at 71","Culture","McDonald's"
"34",4,"2008-02-08T05:00:00+0000","","At McDonald's, European sales still strong","IHT News","McDonald's"
"35",5,"2008-06-09T05:00:00+0000","","McDonald's LPGA Championship Scores","IHT News","McDonald's"
"36",6,"2008-10-22T05:00:00+0000","","McDonald's proves 'recession resistant' - so far","IHT News","McDonald's"
"37",7,"2008-12-05T05:00:00+0000","","McDonald's franchise holders turn to feng shui","IHT News","McDonald's"
"38",8,"2008-07-16T05:00:00+0000","","McDonald's goes retro on Big Mac jingle","IHT News","McDonald's"
"39",9,"2008-01-29T05:00:00+0000","","Economic slowdown stalls McDonald's U.S. sales","IHT News","McDonald's"
"40",10,"2008-01-18T05:00:00+0000","McDonald’s has decided to stop sponsoring Happy Meals as rewards for children with good grades and attendance records in elementary schools in Seminole County, Fla.","McDonald’s Ending Promotion on Jackets of Children’s Report Cards","Business","McDonald's"
"41",1,"2008-01-29T14:04:48+0000","Far from “an unstimulating, low-paid job with few prospects,” a McJob in Britain can now result in a diploma, and a stepping stone to a better job or college.","McDonald’s Training Adds Up to British Diploma","","McDonald's"
"42",2,"2008-07-23T05:00:00+0000","","McDonald's posts $1.1 billion in profit on European sales","IHT News","McDonald's"
"43",3,"2008-01-28T05:00:00+0000","","In Britain, McDonald's to offer high school credits to managers","IHT News","McDonald's"
"44",4,"2008-02-08T05:00:00+0000","","Vocal contest gives McDonald's employees something to sing about","IHT News","McDonald's"
"45",5,"2008-06-09T05:00:00+0000","","McDonald's and lower oil improve the mood on Wall St.","IHT News","McDonald's"
"46",6,"2008-05-22T05:00:00+0000","","McDonald's sues to avoid being priced off the Champs-Élysées","IHT News","McDonald's"
"47",7,"2008-07-02T16:59:33+0000","McDonald’s will be offering chop suey, Big Macs for athletes and visions of Chinese children cavorting beneath the Golden Arches.","McDonald’s Reveals Olympics Ads, Menu; Gay Says He’ll Aim for Record","","McDonald's"
"48",8,"2008-02-09T05:00:00+0000","The “American Idol” craze has spawned an elaborate knock-off at McDonald’s, which put out a casting call to its workers and was overwhelmed by 3,600 video auditions.","Vocal  Contest Gives McDonald’s Employees Something to Sing About","Business","McDonald's"
"49",9,"2008-05-22T04:00:00+0000","McDonald’s has just introduced a Southern Style Chicken Sandwich — one that looks suspiciously like the signature sandwich of the Chick-fil-A chain.","Which Came First, or Does It Even Matter?","Business","McDonald's"
"50",10,"2008-05-18T04:00:00+0000","Two years after the false accusations against members of the Duke lacrosse team, the players have formed a strong bond with the Ronald McDonald House, where they volunteer.","Lacrosse Teams Form Bonds in Durham","Sports","McDonald's"
"51",1,"2008-05-09T04:00:00+0000","Viewed as the sum of its sad incidents, “The Tracey Fragments” seems like the kind of adolescent melodrama that has become a staple of young-adult literature.","Average Teenage Girl, Assembling a Life Without a Set of Instructions","Weekend","McDonald's"
"52",2,"2008-04-01T04:00:00+0000","McDonald’s is the sponsor of an enigmatic Olympic-themed online game called The Lost Ring.","An Online Game So Mysterious Its Famous Sponsor Is Hidden","Business","McDonald's"
"53",3,"2008-10-13T22:49:34+0000","For the Phillies’ Chase Utley and the Dodgers’ James McDonald, the bridge across this social, economic, professional and cultural divide is the high school they attended, Long Beach Polytechnic.","In N.L.C.S., Paths Cross Again","Sports","McDonald's"
"54",4,"2008-09-16T20:06:29+0000","16-year-old Dale McDonald from Roosevelt, Long Island, played on the U.S. squad that finished fourth in the inaugural Chelsea International Youth Cup held in England last month.","Teenage Soccer Star Polishes Game Abroad","Regionals","McDonald's"
"55",5,"2008-10-16T03:57:30+0000","","A Dodgers Rookie Learns From the Past","","McDonald's"
"56",6,"2008-03-02T05:00:00+0000","The use of feng shui in a McDonald’s goes against the traditional premise of a fast food restaurant; its intent is to keep customers in the establishment as long as possible.","I’ll Have a Big Mac, Serenity on the Side","National","McDonald's"
"57",7,"2008-07-22T05:00:00+0000","","Product placement edges into U.S. newscasts","IHT News","McDonald's"
"58",8,"2008-12-05T18:00:26+0000","The McRib, a sporadically offered pork sandwich fintroduced by McDonald's in 1981, is not available in the New York region.","In New York, Arm and a Leg Won't Get a McRib","None","McDonald's"
"59",9,"2008-07-22T05:00:00+0000","","A product's place is on the set","IHT News","McDonald's"
"60",10,"2008-12-05T18:00:26+0000","The McRib, a sporadically offered pork sandwich fintroduced by McDonald’s in 1981, is not available in the New York region.","In New York, Arm and a Leg Won’t Get a McRib","Metro","McDonald's"
"61",1,"2008-07-22T05:00:00+0000","","A product's place is on the set","IHT News","McDonald's"
"62",2,"2008-02-10T05:00:00+0000","A chain goes for the testosterone with big burgers and video games.","Gulp! Burger King Is on the Rebound","SundayBusiness","McDonald's"
"63",3,"2008-01-18T11:28:21+0000","","They Had a ‘Grade A’ Beef","","McDonald's"
"64",4,"2008-04-28T04:00:00+0000","Workers walked off the job Sunday at the only oil refinery in Scotland, requiring BP to close a pipeline that supplies about a third of Britain’s petroleum needs.","Strike at Scotland Refinery Forces BP to Shut a Pipeline","Business","McDonald's"
"65",5,"2008-01-12T05:00:00+0000","McDonald’s assault on Starbucks’s coffee hegemony is a wrongheaded strategy, Chris Dannen writes.","The Burger and Latte Combo","Business","McDonald's"
"66",6,"2008-06-21T11:03:02+0000","","‘Just in Time for the Olympics’","","McDonald's"
"67",7,"2008-08-15T05:50:40+0000","Ryan Lochte doesn’t worry much about nutrition but that hasn’t stopped him from bringing home medals.","A Steady Diet of Medals and Fast Food","","McDonald's"
"68",8,"2008-08-29T05:00:00+0000","","The elder statesman of PR","IHT News","McDonald's"
"69",9,"2008-01-16T23:48:26+0000","The Rangers are starting the ceremony to honor former defenseman Brian Leetch at 6:30 p.m. on January 24.","Leetch Night Festivities","","McDonald's"
"70",10,"2008-06-16T10:08:43+0000","","‘FEMA Is on the Job’","","McDonald's"
"71",1,"2008-04-27T04:00:00+0000","Some habits can turn into secret pleasures, like the McDonald’s Coke, half-diet, half-regular or the three-hour hair-conditioning.","Behind Their Backs, Secret Pleasures","Regionals","McDonald's"
"72",2,"2008-03-03T05:00:00+0000","New releases from Stephen Malkmus & the Jicks, Michael McDonald, DJ Drama and B.G. and Kathleen Edwards.","New CDs","Culture","McDonald's"
"73",3,"2008-05-22T05:00:00+0000","","China thanks foreign firms for quake relief efforts","IHT News","McDonald's"
"74",4,"2008-06-11T05:00:00+0000","","Japanese salarymen fight back","IHT News","McDonald's"
"75",5,"2008-11-10T18:55:52+0000","Good news for McDonald’s; a foreign policy warning for Obama; dental injustice.","A Burger Bubble?","OpEd","McDonald's"
"76",6,"2008-11-10T18:55:52+0000","Good news for McDonald’s; a foreign policy warning for Barack Obama; dental injustice.","A Burger Bubble?","None","McDonald's"
"77",7,"2008-06-11T04:00:00+0000","Japan’s salarymen have borne the brunt of its economic decline, enduring lower wages, job insecurity and long hours of unpaid overtime. Now, a few are fighting back.","Standing Up for Workers’ Rights in Japan","Business","McDonald's"
"78",8,"2008-07-07T10:44:56+0000","","Faint Praise Dept.","","McDonald's"
"79",9,"2008-11-08T02:58:09+0000","More stores are building environmentally friendly outlets, as a way to curry favor with consumers and to lower operating costs.","Green Plans in Blueprints of Retailers","Business","McDonald's"
"80",10,"2008-07-28T19:00:28+0000","The call of the New Zealand Blue Whale in 1964 and 1997, played at three times normal speed. (Courtesy Mark McDonald, Whale Acoustics)","The Whale's Changing Call","","McDonald's"
"81",1,"2008-07-28T19:00:28+0000","The call of the New Zealand Blue Whale in 1964 and 1997, played at three times normal speed. (Courtesy Mark McDonald, Whale Acoustics)","The Whale's Changing Call","","McDonald's"
"82",2,"2008-04-22T05:00:00+0000","","Earnings reports set weak tone Wall St.","IHT News","McDonald's"
"83",3,"2008-04-07T23:16:14+0000","Montana Democratic Party rules prevent its members from endorsing a candidate during a contested primary.","No Endorsement From Montana Superdelegate","National","McDonald's"
"84",4,"2008-04-29T04:00:00+0000","James Frey, below, the best-selling author of “A Million Little Pieces” who was publicly shamed after admitting he made up or exaggerated details in his memoir of drug addiction and recovery, said in a new interview that he had always made it very...","Frey Defends His Memoir","Culture","McDonald's"
"85",5,"2008-04-14T08:53:52+0000","","‘Hopefully They’ll Vanish’","","McDonald's"
"86",6,"2008-01-23T10:51:48+0000","","‘Sure, I’ll Take Fries With That’","","McDonald's"
"87",7,"2008-03-23T00:35:33+0000","West Virginia’s players were not impressed by Duke.","Mocking Duke","","McDonald's"
"88",8,"2008-08-31T02:36:36+0000","Maurice Mizrahi was expected to be charged with numerous counts of criminal possession of stolen property, the police said.","An Arrest After Meters Are Stolen in Brooklyn","Metro","McDonald's"
"89",9,"2008-05-18T04:00:00+0000","PLAYING WITH THE GROWN-UPS.","Mix Fact and Fiction, Add Martini Chaser","Styles","McDonald's"
"90",10,"2008-09-16T18:03:17+0000","The Americans beat Australia in the Paralympic wheelchair rugby final.","Gold Medal for the U.S. Murderballers","None","McDonald's"
"91",1,"2008-04-27T05:00:00+0000","","Scotland refinery strike closes major British pipeline","IHT News","McDonald's"
"92",2,"2008-11-19T18:53:00+0000","Food | Corn is the common denominator in much of fast food, a new study finds. It did carbon-signature analysis of hundreds of burgers and chicken sandwiches from McDonald’s, Burger King and Wendy’s, and found that the meat came almost exclusively...","Corn-Fed Fatties","","McDonald's"
"93",3,"2008-09-09T11:45:29+0000","Environment | Meat pollutes more than planes, trains and automobiles, United Nations figures suggest. So eat less meat, its climate chief urges this week. Meat production accounts for about 18 percent of global greenhouse gas emissions, versus 13 ...","Meat and Climate Heat","","McDonald's"
"94",4,"2008-02-03T17:43:10+0000","Video: Two groups of New York City immigrants discuss whom they plan to support in Tuesday’s presidential primary.","Video: New York’s Immigrant Vote","Metro","McDonald's"
"95",5,"2008-12-10T10:33:10+0000","Society | A writer takes on the “neo-Thoreauvians”: “Not many retreat to the woods anymore, but there are infinite ways to circumscribe your life: eat only at McDonald’s, live biblically, live virtually, spend nothing. Is it still possible to ‘liv...","Self-Denial as Self-Promotion","","McDonald's"
"96",6,"2008-04-30T20:29:14+0000","An appeals court decision has put the city rules requiring calorie counting into effect, at least temporarily. But don’t expect any fines just yet. Which food chains are the best at following the guidelines so far?","Grading the Calorie-Counting Web Sites","Metro","McDonald's"
"97",7,"2008-07-22T15:40:29+0000","","Product Placement On The Anchor Desk","Media","McDonald's"
"98",8,"2008-10-05T05:00:00+0000","","Americans vote in record numbers","IHT News","McDonald's"
"99",9,"2008-12-19T05:12:44+0000","A daily 7 a.m. jolt of ice and caffeine, courtesy of McDonald's.","Tantrums to Teething, I’m Lovin’ It, My Friends","Styles","McDonald's"
"100",10,"2008-03-26T18:14:52+0000","Growth hormone in milk isn’t proving to be popular with consumers.","Growth Hormone’s Uncertain Future","","McDonald's"
"101",1,"2008-04-21T04:00:00+0000","A federal court served up just desserts for some New York restaurants last week, ordering them to follow city regulations and post calorie counts alongside menu prices.","No More Dining in the Dark","Editorial","McDonald's"
"102",2,"2008-07-22T15:40:29+0000","","Product Placement On The Anchor Desk","Media","McDonald's"
"103",3,"2008-03-27T05:00:00+0000","","Richard Widmark, movie star, dies at 93","IHT News","McDonald's"
"104",4,"2008-03-19T05:00:00+0000","","India's processed-food market offers challenges and rewards","IHT News","McDonald's"
"105",5,"2008-01-23T21:38:26+0000","Improbably, a purveyor with a reputation for emptying pockets was coming to the rescue.","As the Price of Coffee Turns","","McDonald's"
"106",6,"2008-03-26T18:14:52+0000","Growth hormone in milk isn’t proving to be popular with consumers.","Growth Hormone’s Uncertain Future","","McDonald's"
"107",7,"2008-04-25T04:00:00+0000","After taking criticism from activist groups over the last few months, some Olympic sponsors are starting to criticize right back.","Companies Return Criticism From Darfur Group","Business","McDonald's"
"108",8,"2008-04-25T05:00:00+0000","","Olympic sponsors are starting to fire back at activists","IHT News","McDonald's"
"109",9,"2008-12-24T01:40:18+0000","What shocked Ahmed Mustafa the most was that no one asked him what religion he was. It was the summer of 2008 and Mr. Mustafa, 20, had landed a visa to work and study in the United States.","Fond of America, Loyal to the Muslim Brotherhood","","McDonald's"
"110",10,"2008-07-16T15:46:15+0000","What makes a burger French?","Burger Chefs","","McDonald's"
"111",1,"2008-11-17T18:35:20+0000","Q & A with Stuart Elliott.","Q & A with Stuart Elliott","Business","McDonald's"
"112",2,"2008-10-23T03:40:58+0000","McDonald’s said third-quarter profit rose as consumers stretched by higher food costs bought $1 double cheeseburgers and specialty coffees.","McDonald’s Made Profit With Assist From Dollar Menu","Business","McDonald's"
"113",3,"2008-12-29T05:16:43+0000","Hundreds of migrants from Bangladesh and Myanmar are missing and feared dead in the Bay of Bengal after jumping from a boat and trying to swim to shore.","Hundreds Are Feared Dead in Bay of Bengal","Foreign","McDonald's"
"114",4,"2008-12-29T07:37:32+0000","With power changing hands in Thailand, supporters of Thaksin Shinawatra, the former prime minister who was ousted in a coup in 2006, began to protest.","Protesters Surround Thai Parliament","Foreign","McDonald's"
"115",5,"2008-12-26T18:49:16+0000","In China’s first modern deployment of battle-ready warships beyond the Pacific, a naval task force set out Friday to begin escorts and patrols in the pirate-infested Gulf of Aden.","Chinese Warships Sail, Loaded for Pirates","Foreign","McDonald's"
"116",6,"2008-12-26T04:44:13+0000","China’s first modern deployment of battle-ready warships left Friday to begin escorts and patrols in the pirate-infested Gulf of Aden, state media reported.","China’s Navy to Join Pirate Patrols","Foreign","McDonald's"
"117",7,"2008-12-24T10:33:36+0000","Cardinal Joseph Zen Ze-kiun, a sharp critic of China over democratic rights and religious freedoms, said that the Vatican has agreed to his request to step down next year.","Cardinal Critical of China to Leave Hong Kong Diocese","Foreign","McDonald's"
"118",8,"2008-12-19T03:44:04+0000","The Chinese government will send naval ships to the Gulf of Aden to help in the fight against piracy there.","China Confirms It Will Join Piracy Fight","Foreign","McDonald's"
"119",9,"2008-12-18T10:11:48+0000","The Chinese government confirmed that it would send naval ships to the Gulf of Aden to help in the fight against piracy there.","China Confirms Naval Role in Gulf of Aden","Foreign","McDonald's"
"120",10,"2008-12-17T06:49:11+0000","In what would be the first active deployment of its warships beyond the Pacific, China appears set to send vessels to help fight pirates in the Gulf of Aden.","China Considers Naval Mission Against Pirates in Gulf of Aden","Foreign","McDonald's"
"121",1,"2008-12-15T06:43:56+0000","An 80-minute flight across the Taiwan Strait marked the first regular cross-strait traffic since the end of the civil war in 1949.","Taiwan and China Restore Air Links","Foreign","McDonald's"
"122",2,"2008-12-10T02:35:31+0000","In the Gulf of Aden, 102 ships have been attacked so far this year and 40 have been hijacked. Shipowners and governments are desperately seeking countermeasures to stop the brazen seizures.","Array of Strategies Are Tried to Turn Back Pirates at Sea","Foreign","McDonald's"
"123",3,"2008-12-05T10:07:56+0000","Honda disbanded its Formula One team in a move that highlights the dismal state of the auto industry.","Honda Pulls Out of Formula One Racing","Sports","McDonald's"
"124",4,"2008-10-16T21:18:00+0000","Audra McDonald and Barbara Cook will star in “Broadway Voices for Change,” a one-night benefit for America Votes.","Footnotes","Weekend","McDonald's"
"125",5,"2008-11-27T02:37:11+0000","A harrowing account suggests that the sinking of a Thai fishing trawler in the Gulf of Aden was a case of mistaken identity.","Mistake Cited in Sinking of Boat by India","Foreign","McDonald's"
"126",6,"2008-11-24T04:51:56+0000","Anti-government demonstrators spread across Bangkok, surrounding the Parliament building in what they described as a final push to unseat the government.","Thai Protesters Surround Parliament","Foreign","McDonald's"
"127",7,"2008-11-24T08:38:44+0000","Anti-government demonstrators staged what they described as a final push to unseat the government.","Demonstrators Surround Parliament in Thailand","Foreign","McDonald's"
"128",8,"2008-11-23T01:28:31+0000","Greenpeace is distancing itself from the directly confrontational approach it once championed — and which the Sea Shepherd Conservation Society remains committed to.","In Battle Against Whaling, Groups Split on Strategy","Foreign","McDonald's"
"129",9,"2008-11-20T07:33:27+0000","An anti-government protester was killed and at least 29 were injured in an attack against activists occupying the Government House in Bangkok, according to reports.","Grenade Attack Kills Thai Protester","Foreign","McDonald's"
"130",10,"2008-11-19T07:33:15+0000","The U.S. opened a branch of the Food and Drug Administration in the Chinese capital, the first of several overseas offices aimed at regulating the safety of imported food and medicine.","F.D.A. Opens Office in Beijing to Screen Food and Drug Exports","Foreign","McDonald's"
"131",1,"2008-11-18T07:31:13+0000","A regional piracy-monitoring agency in Singapore said maritime attacks in Asia in the first nine months of the year dropped 11 percent compared to 2007 and 32 percent from 2006.","Maritime Hijackings Are Decreasing in Asia","Foreign","McDonald's"
"132",2,"2008-11-18T08:24:06+0000","The owner of a Saudi supertanker was awaiting further contact from the pirates who seized the vessel off the coast of Somalia.","Hijacked Supertanker Anchors Off Somalia","Foreign","McDonald's"
"133",3,"2008-09-09T00:24:45+0000","The use of Salvia divinorum, a potent hallucinogenic herb, was once limited to revelation seekers in Mexico. Now, the drug is available legally across the U.S.","Popularity of a Hallucinogen May Thwart Its Medical Uses","National","McDonald's"
"134",4,"2008-07-17T04:00:00+0000","McDonald’s is sponsoring a song-contest using the jingle on MySpace. The official reason is the 40th anniversary of the Big Mac, but the then-and-now similarities are not entirely lost on the company.","Remember ‘2 All-Beef Patties?’ McDonald’s Hopes You Do","Business","McDonald's"
"135",5,"2008-07-22T04:00:00+0000","Name-brand products make regular appearances on television shows, where they are typically written into a drama. But TV News? You bet.","A Product’s Place Is on the Set","Business","McDonald's"
"136",6,"2008-05-11T04:00:00+0000","Martine Elizabeth Combal, a daughter of Mary Schmid Combal and Pierre H. Combal of Scarsdale, N.Y., was married in Washington on Saturday to Patrick Hills McDonald, the son of Melinda Hills McDonald and Patrick O. McDonald of Philadelphia. The Rev...","Martine Combal, Patrick McDonald","Society","McDonald's"
"137",7,"2008-10-13T05:00:00+0000","","Venezuela shuts McDonald's outlets","IHT News","McDonald's"
"138",8,"2008-05-17T23:06:44+0000","Duke’s lacrosse program has become actively involved with the Ronald McDonald House.","Duke’s Ronald McDonald Information","","McDonald's"
"139",9,"2008-03-28T21:25:57+0000","A trailer for The Lost Ring, an alternate reality game  that McDonald's commissioned for the Olympics.","McDonald's Alternate Reality Game","","McDonald's"
"140",10,"2008-09-07T13:33:21+0000","Sarah Singleton McDonald and Patrick Brendan Robert Egan, both lawyers in New York, were married there on Saturday evening at Tribeca Rooftop. Rabbi Richard S. Chapin officiated.","Sarah McDonald, Patrick Egan","Society","McDonald's"
"141",1,"2008-10-07T12:54:25+0000","","Willard Scott as Ronald McDonald","","McDonald's"
"142",2,"2008-09-12T07:23:22+0000","Mr. Mcdonald was an Edgar Award-winning crime writer whose novels starring I. M. Fletcher, breezily known as Fletch, have sold millions of copies and inspired two Hollywood films.","Gregory Mcdonald, Novelist, Dies at 71","Culture","McDonald's"
"143",3,"2008-10-22T05:00:00+0000","","Lean times push profits at McDonald's","IHT News","McDonald's"
"144",4,"2008-02-08T05:00:00+0000","","At McDonald's, European sales still strong","IHT News","McDonald's"
"145",5,"2008-06-09T05:00:00+0000","","McDonald's LPGA Championship Scores","IHT News","McDonald's"
"146",6,"2008-10-22T05:00:00+0000","","McDonald's proves 'recession resistant' - so far","IHT News","McDonald's"
"147",7,"2008-12-05T05:00:00+0000","","McDonald's franchise holders turn to feng shui","IHT News","McDonald's"
"148",8,"2008-07-16T05:00:00+0000","","McDonald's goes retro on Big Mac jingle","IHT News","McDonald's"
"149",9,"2008-01-29T05:00:00+0000","","Economic slowdown stalls McDonald's U.S. sales","IHT News","McDonald's"
"150",10,"2008-01-18T05:00:00+0000","McDonald’s has decided to stop sponsoring Happy Meals as rewards for children with good grades and attendance records in elementary schools in Seminole County, Fla.","McDonald’s Ending Promotion on Jackets of Children’s Report Cards","Business","McDonald's"
"151",1,"2008-01-29T14:04:48+0000","Far from “an unstimulating, low-paid job with few prospects,” a McJob in Britain can now result in a diploma, and a stepping stone to a better job or college.","McDonald’s Training Adds Up to British Diploma","","McDonald's"
"152",2,"2008-07-23T05:00:00+0000","","McDonald's posts $1.1 billion in profit on European sales","IHT News","McDonald's"
"153",3,"2008-01-28T05:00:00+0000","","In Britain, McDonald's to offer high school credits to managers","IHT News","McDonald's"
"154",4,"2008-02-08T05:00:00+0000","","Vocal contest gives McDonald's employees something to sing about","IHT News","McDonald's"
"155",5,"2008-06-09T05:00:00+0000","","McDonald's and lower oil improve the mood on Wall St.","IHT News","McDonald's"
"156",6,"2008-05-22T05:00:00+0000","","McDonald's sues to avoid being priced off the Champs-Élysées","IHT News","McDonald's"
"157",7,"2008-02-09T05:00:00+0000","The “American Idol” craze has spawned an elaborate knock-off at McDonald’s, which put out a casting call to its workers and was overwhelmed by 3,600 video auditions.","Vocal  Contest Gives McDonald’s Employees Something to Sing About","Business","McDonald's"
"158",8,"2008-07-02T16:59:33+0000","McDonald’s will be offering chop suey, Big Macs for athletes and visions of Chinese children cavorting beneath the Golden Arches.","McDonald’s Reveals Olympics Ads, Menu; Gay Says He’ll Aim for Record","","McDonald's"
"159",9,"2008-05-22T04:00:00+0000","McDonald’s has just introduced a Southern Style Chicken Sandwich — one that looks suspiciously like the signature sandwich of the Chick-fil-A chain.","Which Came First, or Does It Even Matter?","Business","McDonald's"
"160",10,"2008-05-18T04:00:00+0000","Two years after the false accusations against members of the Duke lacrosse team, the players have formed a strong bond with the Ronald McDonald House, where they volunteer.","Lacrosse Teams Form Bonds in Durham","Sports","McDonald's"
